Maak nog korrekte opskrifte hier
2020-08-23 18:37:31.194089,231.6 49.9 231.6 49.9 0231 0155 004 419 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:38:01.738318,231.3 49.9 231.3 49.9 0231 0150 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:38:32.282515,231.3 49.9 231.3 49.9 0231 0155 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:39:02.818742,231.2 49.9 231.2 49.9 0231 0163 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:39:33.362936,231.4 49.8 231.4 49.8 0231 0154 004 419 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:40:03.899123,231.0 49.8 231.0 49.8 0231 0151 004 418 52.00 000 100 0051 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:40:34.435309,230.9 49.9 231.6 49.9 0231 0154 004 418 52.00 000 100 0050 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:41:04.979519,231.2 49.9 231.2 49.9 0231 0148 004 418 52.00 000 100 0049 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:41:35.523660,231.4 49.9 231.4 49.9 0231 0155 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
2020-08-23 18:42:06.059810,231.4 49.9 231.4 49.9 0230 0150 004 418 52.00 000 100 0048 0000 000.0 00.00 00001 00010101 00 00 00000 110
